symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
X897,[*]N[C@@H](CCSN=O)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X898,[*]N[C@@H](CC1CC1)C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X825,FC(F)C[C@H](N[*])C(=O)c1nccs1 |$;;;;;;_R1;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X826,Oc1ccc(CCC(=O)ONCC([*])=O)cc1 |$;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X975,Nc1cc(C[C@H](N[*])C([*])=O)ccc1O |$;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X841,CCOC(=O)[C@@H](Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
dalloThr(Bzl),C[C@@H](OCc1ccccc1)[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X448,[*]N[C@@H](Cc1cnc[nH]1)C=O |$_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X525,CCC(CC)(N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X588,Cn1cncc1C[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2889,ONC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2893,[*]N[C@@H](C1CC1)C([*])=O |$_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3019,"CC(C)=CCCC(C)=CCCC(C)=CC[C@]12C[C@H](N([*])[C@@H]1Nc1ccccc21)C([*])=O |w:8.8,13.13,$;;;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X2871,COc1ccc(COC(=O)N[C@@H](COCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2533,CC(=O)[C@@H](Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1955,N[C@@H](Cc1ccc(O)c(F)c1)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X681,COC(=O)[C@H](Cc1ccc(O)c(O)c1)N[*] |$;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1486,OC(=O)C[C@H](N[*])C(=O)c1ncc[nH]1 |$;;;;;;_R1;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X10,Oc1ccc(C[C@H](NCC=C)C([*])=O)cc1 |$;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2273,[*]C(=O)[C@H](Cc1ccccc1)NS(=O)(=O)Cc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2264,CN[C@H](C(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2246,OC(=O)C[C@H](N[*])C(=O)COP(=O)(c1ccccc1)c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X4,CC(C)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Phe(4-Me),Cc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X800,CSCCN([*])CC([*])=O |$;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X946,[*]N1CS(=O)C[C@@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X880,OP(O)(=O)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X883,Fc1ccccc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1213,CCOc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1023,"CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)[C@@H](N[*])[C@@H](C)CC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC |w:39.38,42.41,45.44,48.47,$;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;;;$|",H,-,-,HELM-GPT,C_terminal_only,False,none
X1033,CCC[C@H](NCCCC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dTle,CC(C)(C)[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X979,Cc1cc(C)cc(C[C@H](N[*])C([*])=O)c1 |$;;;;;;;;;;_R1;;_R2;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1041,NC(=N)NCC([*])=O |$;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1210,[*]C(=O)CNCCCN1CCCC1=O |$_R2;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
V_Me,CC(C)[C@H](N[*])C(C)=O |$;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1042,CC(C)[C@H](NC(=O)Oc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1112,CCN[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X873,CC(C)C[C@H](NC(=O)Nc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1910,CC1(C)C[C@@H](N([*])C1)C([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1911,CN([*])[C@](Cc1ccccc1)(C([*])=O)C(F)(F)F |$;;_R1;;;;;;;;;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1771,[*]N[C@@H](CCCCCC(=O)[C@@H]1CO1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1938,CC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1962,[*]C(=O)[C@@H](CS[*])N(CCCc1ccccc1)CCCc1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2010,CC(C)CNCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2058,CCCCCCN[C@H](CS[*])C([*])=O |$;;;;;;;;;;_R3;;_R2;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1913,C[C@@H](OC(c1ccccc1)(c1ccccc1)c1ccccc1)[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1790,CC(C)(C)OC(=O)NC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1743,FC(F)(F)[C@](Cc1ccccc1)(N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1705,COn1cc(C[C@H](N(C)[*])C([*])=O)c2ccccc12 |$;;;;;;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1813,"[*]N=C(Cc1cccnc1)C([*])=O |w:1.0,$_R1;;;;;;;;;;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1880,COC[C@@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1883,CSCOC(=O)CCC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1673,CC1(C)C[C@H](N([*])C1)C([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1739,CC(=O)OCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Me_Lys(Boc),CN([*])[C@@H](CCCCNC(=O)OC(C)(C)C)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X866,CCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1401,CCCCCCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1895,[*]N[C@@H](Cc1c([nH]c2ccccc12)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1710,CN(C)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3000,[*]N[C@@H](Cn1cc(Cc2ccccc2)nn1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1853,"C[C@H](CC=CC=C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.2,$;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
Cit,NC(=O)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X70,[*]N[C@H](Cc1ccc(cc1)C(=O)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Me_Sar,CN(C)CC([*])=O |$;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X222,[*]N[C@@H](CCCCCC=C)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X155,Cc1[nH]c2ccccc2c1C[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X110,C[C@@H](N[*])C(=O)C(F)(F)F |$;;;_R1;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X118,[*]N[C@@H](Cc1ccccc1)C=O |$_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X281,C[C@@H](Nc1nccs1)C([*])=O |$;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X425,NC(=N)NC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Hyp,O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1774,"C[C@H](CC=CCO)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.2,$;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X2792,CS(=O)(=O)N[C@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2904,Clc1cccc(NC(=O)NCCCC[C@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;;;;;_R1;;_R2;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2186,CN([C@H](N[*])C(=O)c1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2798,ClCCN(N=O)C(=O)NCCCC[C@H](NC(=O)N(CCCl)N=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2806,CC(C)C[C@H](NC(=O)OC[C@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2846,CC(C)C[C@H](NC(=O)OCCCO)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2827,Cc1ccccc1NC(=O)NCCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2830,[*]N[C@@H](Cc1ccn[nH]1)C([*])=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2757,CN([C@@H](N[*])C(=O)c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;_R1;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2778,OC(=O)C[C@H](N[*])C(=O)c1ncc(o1)-c1c(Cl)cccc1Cl |$;;;;;;_R1;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2040,CC(C)CCNCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2171,CCS(=O)(=O)N[C@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2176,"CCCCCCCC=CCn1cncc1C[C@H](N[*])C([*])=O |w:8.8,$;;;;;;;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X2232,NCCOC(=O)[C@H](Cc1ccc(O)cc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2247,N[C@@H](C1c2ccccc2CCc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1994,COc1cc(C[C@H](N[*])C([*])=O)ccc1O |$;;;;;;;;_R1;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2039,[*]C(=O)[C@@H](CS[*])NCc1cccnc1 |$_R2;;;;;;_R3;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1133,OP(O)(=O)CC(=O)CN[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1492,[*]N1C[C@H]2C[C@H]2[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1295,NC(=N)NCCC[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1250,COc1cc(C[C@@H](N[*])C([*])=O)cc(OC)c1OC |$;;;;;;;;_R1;;_R2;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1321,CC(C)[C@H](NS(=O)(=O)C(F)(F)F)C([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1376,[*]N(CCC1CCCCC1)CC([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1314,[*]N[C@@H](CCC(=O)OCc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1453,[*]N[C@H](C=O)C1CCCCC1 |$_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1301,CNC(=N)NCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1482,CCCCCCCCCCCCCCCCCCOc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1236,[*]N[C@@H](C1CCCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1005,[*]N[C@H](CCCCNC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Spg_OMe,COC(=O)C1(CCCC1)N[*] |$;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1199,CSCC[C@@H](N[*])C=O |$;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X252,CSC(C)(C)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X634,"[*]N1C[C@@H](C[C@H]1C([*])=O)ON=Cc1ccc-2c(Cc3ccccc-23)c1 |w:10.10,$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X684,OC(=O)C[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X686,CCS[C@@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X564,CN(C)CCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X199,FC(F)(F)c1cc(COC(=O)[C@H](Cc2c[nH]c3ccccc23)N[*])cc(c1)C(F)(F)F |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
dalloT,C[C@@H](O)[C@@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1505,C[C@@](Cc1ccccc1F)(N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1609,OC(=O)Cc1ccc(C[C@H](N[*])C([*])=O)cc1C(O)=O |$;;;;;;;;;;;_R1;;_R2;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X288,[*]N[C@H](Cc1c[nH]c2ccccc12)C=O |$_R1;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X967,CC(C)(C)OC(=O)NCCCC[C@@H](N[*])C=O |$;;;;;;;;;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X680,Oc1ccc(C[C@H](N[*])C([*])=O)cc1O |$;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X796,N[C@@H](Cc1ccc(O)cc1)c1cn(CC([*])=O)nn1 |$;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1608,CC(C)(C)OC(=O)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
Boc_D,CC(C)(C)OC(=O)N[C@@H](CC(O)=O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1699,C[C@]1(CCN1[*])C([*])=O |$;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1704,CN([*])[C@@H](CC(C)(C)O)C([*])=O |$;;_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1557,[*]N1CCC(=C)[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Boc_Glu(OBzl),CC(C)(C)OC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1606,CCCS[C@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
C_OBzl,SC[C@H](N[*])C(=O)OCc1ccccc1 |$;;;;_R1;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2587,COc1cc(C)c([C@H](C)[C@@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2718,C[C@H](NC(O)=O)C([*])=O |$;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
H_OBzl,[*]N[C@@H](Cc1cnc[nH]1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
Cbz_Hyp,O[C@@H]1C[C@H](N(C1)C(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2702,Cc1cc(C)cc(c1)-c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2636,C[C@H](OC(=O)[C@H](Cc1ccccc1)N[*])c1ccccc1 |$;;;;;;;;;;;;;;_R1;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2682,CCOC(=O)C(F)(F)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2631,CN(C)[C@@H](CCCCN)C(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2703,OC(=O)[C@]1(C[C@H]1CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2704,[*]C(=O)[C@@H](Cc1cnc[nH]1)NC(=O)OC1CCCCC1 |$_R2;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2643,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2733,CC(C)(C)[C@H](NCCCc1cnc[nH]1)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2731,[*]N[C@@]1(CCc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2651,CN([*])[C@@H](CCCNC(N)=N)C(=O)c1nc2ccccc2s1 |$;;_R1;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2319,COc1ccc(CN([*])CC([*])=O)cc1OC |$;;;;;;;;_R1;;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2297,C[C@H]1CCN([*])[C@@H]1C([*])=O |$;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2331,OC(=O)C(=O)C1(CC1)N[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2470,CC(C)[C@H](N[*])C(=O)c1nc2ccccc2[nH]1 |$;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2475,[*]N[C@@H](CCC=O)C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2378,CCCCCCCCCCCCCCCCS(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2343,COC(=O)[C@H](CSCc1c[nH]c(=O)[nH]c1=O)N[*] |$;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2438,C[C@](CCCNC(N)=N)(N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2398,[*]Sc1ccccn1 |$_R3;;;;;;;$|,-,-,H,HELM-GPT,unknown,True,none
Me_dCha,CN[C@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2402,[*]N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2458,"CC(C)C[C@H](NC(=O)N[C@@H]([C@@H]1CCN=C(N)N1)C([*])=O)C(O)=O |$;;;;;;;;;;;;;;;;;;_R2;;;;$,t:13|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X2307,[*]N1[C@H]([C@@H]1C(=O)OCc1ccccc1)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X531,CC(C)(C)c1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(N)=N)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X591,[*]N[C@@H](Cc1cccc2cc[nH]c12)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Cbz_F,[*]C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X765,CC(C)(C)OC(=O)N[C@H](CCCN)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X843,N[C@]1(C[C@H](CO)C1)C([*])=O |$;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
EtCO_dHph,CCOC(=O)N[C@H](CCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X755,[*]C(=O)[C@@H]([N-][N+]#N)c1ccccc1 |$_R2;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X523,Cc1cc(O)ccc1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
